timestamp,year,location,latitude,longitude,rainfall_mm_per_hr,temperature_c,relative_humidity_pct,wind_speed_kmh
2022-08-14T00:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.2,89.0,18.4
2022-08-14T01:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.8,92.0,17.3
2022-08-14T02:00,2022,Thane Mumbra,19.1906,73.0229,1.1,24.6,92.0,15.6
2022-08-14T03:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.8,91.0,14.8
2022-08-14T04:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.7,92.0,12.5
2022-08-14T05:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.7,92.0,13.6
2022-08-14T06:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.9,91.0,13.2
2022-08-14T07:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.8,87.0,15.3
2022-08-14T08:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.5,85.0,16.5
2022-08-14T09:00,2022,Thane Mumbra,19.1906,73.0229,0.0,27.5,78.0,20.9
2022-08-14T10:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.2,75.0,23.7
2022-08-14T11:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.1,76.0,22.5
2022-08-14T12:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.9,72.0,23.8
2022-08-14T13:00,2022,Thane Mumbra,19.1906,73.0229,0.5,28.3,77.0,22.1
2022-08-14T14:00,2022,Thane Mumbra,19.1906,73.0229,0.0,28.9,73.0,23.7
2022-08-14T15:00,2022,Thane Mumbra,19.1906,73.0229,0.3,28.4,77.0,23.0
2022-08-14T16:00,2022,Thane Mumbra,19.1906,73.0229,0.8,27.5,78.0,21.4
2022-08-14T17:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.3,85.0,17.4
2022-08-14T18:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.7,82.0,17.7
2022-08-14T19:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.3,82.0,16.0
2022-08-14T20:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.1,83.0,16.3
2022-08-14T21:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.3,83.0,16.5
2022-08-14T22:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.9,83.0,14.5
2022-08-14T23:00,2022,Thane Mumbra,19.1906,73.0229,1.4,24.3,93.0,13.4
2022-08-15T00:00,2022,Thane Mumbra,19.1906,73.0229,1.8,24.4,92.0,13.0
2022-08-15T01:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.0,91.0,13.6
2022-08-15T02:00,2022,Thane Mumbra,19.1906,73.0229,1.9,24.3,93.0,13.0
2022-08-15T03:00,2022,Thane Mumbra,19.1906,73.0229,2.3,24.2,95.0,12.9
2022-08-15T04:00,2022,Thane Mumbra,19.1906,73.0229,3.6,24.7,93.0,11.3
2022-08-15T05:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.7,92.0,14.1
2022-08-15T06:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.6,94.0,15.8
2022-08-15T07:00,2022,Thane Mumbra,19.1906,73.0229,4.3,24.7,94.0,10.5
2022-08-15T08:00,2022,Thane Mumbra,19.1906,73.0229,0.9,25.2,93.0,14.1
2022-08-15T09:00,2022,Thane Mumbra,19.1906,73.0229,2.0,25.6,92.0,16.4
2022-08-15T10:00,2022,Thane Mumbra,19.1906,73.0229,1.3,25.2,91.0,20.4
2022-08-15T11:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.8,88.0,15.9
2022-08-15T12:00,2022,Thane Mumbra,19.1906,73.0229,2.1,26.0,90.0,17.7
2022-08-15T13:00,2022,Thane Mumbra,19.1906,73.0229,1.3,25.6,92.0,14.7
2022-08-15T14:00,2022,Thane Mumbra,19.1906,73.0229,1.8,25.7,92.0,18.9
2022-08-15T15:00,2022,Thane Mumbra,19.1906,73.0229,2.2,24.6,93.0,16.7
2022-08-15T16:00,2022,Thane Mumbra,19.1906,73.0229,1.5,25.1,90.0,19.2
2022-08-15T17:00,2022,Thane Mumbra,19.1906,73.0229,2.4,25.2,93.0,16.0
2022-08-15T18:00,2022,Thane Mumbra,19.1906,73.0229,1.4,24.7,93.0,16.1
2022-08-15T19:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.7,93.0,11.1
2022-08-15T20:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.8,92.0,12.8
2022-08-15T21:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.9,92.0,13.6
2022-08-15T22:00,2022,Thane Mumbra,19.1906,73.0229,0.6,24.7,92.0,12.1
2022-08-15T23:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.7,92.0,14.3
2022-08-16T00:00,2022,Thane Mumbra,19.1906,73.0229,1.0,24.6,93.0,14.8
2022-08-16T01:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.7,93.0,12.5
2022-08-16T02:00,2022,Thane Mumbra,19.1906,73.0229,1.4,24.5,93.0,15.9
2022-08-16T03:00,2022,Thane Mumbra,19.1906,73.0229,1.3,24.5,94.0,16.1
2022-08-16T04:00,2022,Thane Mumbra,19.1906,73.0229,1.3,24.4,93.0,18.1
2022-08-16T05:00,2022,Thane Mumbra,19.1906,73.0229,1.6,24.7,92.0,16.1
2022-08-16T06:00,2022,Thane Mumbra,19.1906,73.0229,2.6,24.7,92.0,17.9
2022-08-16T07:00,2022,Thane Mumbra,19.1906,73.0229,3.0,24.8,93.0,18.4
2022-08-16T08:00,2022,Thane Mumbra,19.1906,73.0229,2.0,24.9,94.0,20.4
2022-08-16T09:00,2022,Thane Mumbra,19.1906,73.0229,3.8,25.3,93.0,18.6
2022-08-16T10:00,2022,Thane Mumbra,19.1906,73.0229,3.8,25.0,93.0,24.7
2022-08-16T11:00,2022,Thane Mumbra,19.1906,73.0229,3.0,25.6,93.0,21.1
2022-08-16T12:00,2022,Thane Mumbra,19.1906,73.0229,9.0,25.4,93.0,20.9
2022-08-16T13:00,2022,Thane Mumbra,19.1906,73.0229,9.4,25.0,92.0,23.3
2022-08-16T14:00,2022,Thane Mumbra,19.1906,73.0229,4.9,25.2,93.0,20.9
2022-08-16T15:00,2022,Thane Mumbra,19.1906,73.0229,1.5,25.0,92.0,23.5
2022-08-16T16:00,2022,Thane Mumbra,19.1906,73.0229,1.6,25.3,90.0,22.1
2022-08-16T17:00,2022,Thane Mumbra,19.1906,73.0229,0.8,26.0,90.0,20.5
2022-08-16T18:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.6,88.0,19.5
2022-08-16T19:00,2022,Thane Mumbra,19.1906,73.0229,0.6,25.0,92.0,16.6
2022-08-16T20:00,2022,Thane Mumbra,19.1906,73.0229,0.5,25.1,91.0,17.6
2022-08-16T21:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.5,93.0,18.2
2022-08-16T22:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.2,89.0,17.3
2022-08-16T23:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.8,92.0,17.6
2022-08-17T00:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.7,91.0,18.2
2022-08-17T01:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.9,92.0,18.4
2022-08-17T02:00,2022,Thane Mumbra,19.1906,73.0229,1.4,24.5,93.0,17.9
2022-08-17T03:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.5,93.0,18.8
2022-08-17T04:00,2022,Thane Mumbra,19.1906,73.0229,1.3,24.6,92.0,16.1
2022-08-17T05:00,2022,Thane Mumbra,19.1906,73.0229,1.2,24.8,90.0,16.9
2022-08-17T06:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.6,93.0,17.6
2022-08-17T07:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.3,90.0,18.1
2022-08-17T08:00,2022,Thane Mumbra,19.1906,73.0229,0.7,25.3,90.0,19.7
2022-08-17T09:00,2022,Thane Mumbra,19.1906,73.0229,0.9,25.3,90.0,20.6
2022-08-17T10:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.3,85.0,22.4
2022-08-17T11:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.0,82.0,23.6
2022-08-17T12:00,2022,Thane Mumbra,19.1906,73.0229,0.6,28.0,75.0,27.3
2022-08-17T13:00,2022,Thane Mumbra,19.1906,73.0229,1.2,26.6,81.0,23.4
2022-08-17T14:00,2022,Thane Mumbra,19.1906,73.0229,1.0,26.6,82.0,23.5
2022-08-17T15:00,2022,Thane Mumbra,19.1906,73.0229,0.6,26.3,84.0,18.6
2022-08-17T16:00,2022,Thane Mumbra,19.1906,73.0229,0.9,25.5,90.0,22.5
2022-08-17T17:00,2022,Thane Mumbra,19.1906,73.0229,0.4,26.0,88.0,15.6
2022-08-17T18:00,2022,Thane Mumbra,19.1906,73.0229,0.5,25.8,89.0,15.9
2022-08-17T19:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.8,93.0,11.8
2022-08-17T20:00,2022,Thane Mumbra,19.1906,73.0229,0.8,25.0,91.0,15.3
2022-08-17T21:00,2022,Thane Mumbra,19.1906,73.0229,1.0,24.9,92.0,15.6
2022-08-17T22:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.8,92.0,14.0
2022-08-17T23:00,2022,Thane Mumbra,19.1906,73.0229,0.6,24.7,93.0,14.3
2022-08-18T00:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.8,92.0,12.5
2022-08-18T01:00,2022,Thane Mumbra,19.1906,73.0229,1.0,24.9,90.0,12.6
2022-08-18T02:00,2022,Thane Mumbra,19.1906,73.0229,1.7,24.6,92.0,15.6
2022-08-18T03:00,2022,Thane Mumbra,19.1906,73.0229,0.9,24.5,93.0,16.5
2022-08-18T04:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.6,92.0,13.8
2022-08-18T05:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.8,91.0,13.4
2022-08-18T06:00,2022,Thane Mumbra,19.1906,73.0229,1.4,24.6,94.0,13.6
2022-08-18T07:00,2022,Thane Mumbra,19.1906,73.0229,0.5,25.2,90.0,15.5
2022-08-18T08:00,2022,Thane Mumbra,19.1906,73.0229,0.8,26.4,87.0,16.7
2022-08-18T09:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.9,84.0,17.5
2022-08-18T10:00,2022,Thane Mumbra,19.1906,73.0229,0.3,27.3,82.0,19.7
2022-08-18T11:00,2022,Thane Mumbra,19.1906,73.0229,0.5,27.0,80.0,21.0
2022-08-18T12:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.2,78.0,22.1
2022-08-18T13:00,2022,Thane Mumbra,19.1906,73.0229,0.7,28.3,78.0,21.1
2022-08-18T14:00,2022,Thane Mumbra,19.1906,73.0229,1.1,28.2,80.0,20.0
2022-08-18T15:00,2022,Thane Mumbra,19.1906,73.0229,0.5,27.9,79.0,20.0
2022-08-18T16:00,2022,Thane Mumbra,19.1906,73.0229,0.5,27.0,81.0,19.0
2022-08-18T17:00,2022,Thane Mumbra,19.1906,73.0229,0.0,26.4,84.0,14.3
2022-08-18T18:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.2,85.0,12.1
2022-08-18T19:00,2022,Thane Mumbra,19.1906,73.0229,0.0,26.0,88.0,11.2
2022-08-18T20:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.9,86.0,11.7
2022-08-18T21:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.8,86.0,11.5
2022-08-18T22:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.7,86.0,12.6
2022-08-18T23:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.7,86.0,12.0
2022-08-19T00:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.7,86.0,12.4
2022-08-19T01:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.4,87.0,12.8
2022-08-19T02:00,2022,Thane Mumbra,19.1906,73.0229,0.8,24.9,89.0,12.4
2022-08-19T03:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.6,93.0,10.9
2022-08-19T04:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.5,92.0,10.9
2022-08-19T05:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.2,92.0,10.4
2022-08-19T06:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.4,93.0,9.0
2022-08-19T07:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.2,91.0,10.9
2022-08-19T08:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.0,86.0,17.1
2022-08-19T09:00,2022,Thane Mumbra,19.1906,73.0229,0.5,26.1,86.0,17.3
2022-08-19T10:00,2022,Thane Mumbra,19.1906,73.0229,0.4,26.6,85.0,15.3
2022-08-19T11:00,2022,Thane Mumbra,19.1906,73.0229,1.5,26.3,84.0,17.8
2022-08-19T12:00,2022,Thane Mumbra,19.1906,73.0229,0.7,27.7,83.0,16.1
2022-08-19T13:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.6,75.0,21.3
2022-08-19T14:00,2022,Thane Mumbra,19.1906,73.0229,1.3,27.3,83.0,16.8
2022-08-19T15:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.0,76.0,19.6
2022-08-19T16:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.7,78.0,18.9
2022-08-19T17:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.7,82.0,15.5
2022-08-19T18:00,2022,Thane Mumbra,19.1906,73.0229,0.5,25.3,91.0,11.0
2022-08-19T19:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.1,92.0,9.5
2022-08-19T20:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.1,92.0,9.5
2022-08-19T21:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.0,93.0,7.6
2022-08-19T22:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.0,94.0,9.0
2022-08-19T23:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.9,94.0,8.2
2022-08-20T00:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.8,94.0,9.7
2022-08-20T01:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.9,93.0,8.9
2022-08-20T02:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.8,92.0,7.7
2022-08-20T03:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.8,90.0,9.2
2022-08-20T04:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.8,91.0,9.2
2022-08-20T05:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.8,93.0,6.4
2022-08-20T06:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.0,94.0,6.1
2022-08-20T07:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.6,91.0,8.2
2022-08-20T08:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.8,86.0,11.8
2022-08-20T09:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.2,82.0,13.2
2022-08-20T10:00,2022,Thane Mumbra,19.1906,73.0229,0.0,27.9,80.0,13.2
2022-08-20T11:00,2022,Thane Mumbra,19.1906,73.0229,0.4,28.3,76.0,16.9
2022-08-20T12:00,2022,Thane Mumbra,19.1906,73.0229,0.4,28.4,79.0,17.2
2022-08-20T13:00,2022,Thane Mumbra,19.1906,73.0229,0.0,28.4,77.0,18.7
2022-08-20T14:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.5,75.0,19.5
2022-08-20T15:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.7,81.0,18.1
2022-08-20T16:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.1,79.0,18.4
2022-08-20T17:00,2022,Thane Mumbra,19.1906,73.0229,0.8,26.5,85.0,13.9
2022-08-20T18:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.3,84.0,12.0
2022-08-20T19:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.8,86.0,8.7
2022-08-20T20:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.3,90.0,7.7
2022-08-20T21:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.1,91.0,6.7
2022-08-20T22:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.2,91.0,8.1
2022-08-20T23:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.9,93.0,7.4
2022-08-21T00:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.6,94.0,8.7
2022-08-21T01:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.6,94.0,10.1
2022-08-21T02:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.6,94.0,9.2
2022-08-21T03:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.5,94.0,8.7
2022-08-21T04:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.5,93.0,8.1
2022-08-21T05:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.6,92.0,7.2
2022-08-21T06:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.8,92.0,6.6
2022-08-21T07:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.6,90.0,9.2
2022-08-21T08:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.5,84.0,10.5
2022-08-21T09:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.7,83.0,9.5
2022-08-21T10:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.8,84.0,14.2
2022-08-21T11:00,2022,Thane Mumbra,19.1906,73.0229,0.2,27.7,76.0,16.1
2022-08-21T12:00,2022,Thane Mumbra,19.1906,73.0229,0.8,27.7,82.0,15.8
2022-08-21T13:00,2022,Thane Mumbra,19.1906,73.0229,0.0,28.8,74.0,17.9
2022-08-21T14:00,2022,Thane Mumbra,19.1906,73.0229,0.3,27.7,79.0,19.0
2022-08-21T15:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.8,80.0,16.7
2022-08-21T16:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.5,82.0,16.3
2022-08-21T17:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.9,81.0,13.3
2022-08-21T18:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.3,84.0,10.9
2022-08-21T19:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.9,85.0,9.9
2022-08-21T20:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.9,86.0,10.3
2022-08-21T21:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.7,86.0,10.0
2022-08-21T22:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.5,88.0,10.3
2022-08-21T23:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.2,91.0,11.0
2022-08-22T00:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.0,92.0,9.9
2022-08-22T01:00,2022,Thane Mumbra,19.1906,73.0229,0.0,24.8,92.0,9.2
2022-08-22T02:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.8,92.0,8.2
2022-08-22T03:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.0,91.0,12.2
2022-08-22T04:00,2022,Thane Mumbra,19.1906,73.0229,0.1,24.9,91.0,11.5
2022-08-22T05:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.0,90.0,12.7
2022-08-22T06:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.8,91.0,12.3
2022-08-22T07:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.3,91.0,14.8
2022-08-22T08:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.9,89.0,14.1
2022-08-22T09:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.9,83.0,15.1
2022-08-22T10:00,2022,Thane Mumbra,19.1906,73.0229,0.9,26.7,85.0,15.1
2022-08-22T11:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.6,85.0,13.4
2022-08-22T12:00,2022,Thane Mumbra,19.1906,73.0229,0.5,26.5,84.0,13.1
2022-08-22T13:00,2022,Thane Mumbra,19.1906,73.0229,1.0,26.5,83.0,16.6
2022-08-22T14:00,2022,Thane Mumbra,19.1906,73.0229,0.7,26.0,85.0,17.3
2022-08-22T15:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.7,85.0,16.2
2022-08-22T16:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.9,83.0,14.1
2022-08-22T17:00,2022,Thane Mumbra,19.1906,73.0229,0.4,26.7,84.0,11.5
2022-08-22T18:00,2022,Thane Mumbra,19.1906,73.0229,0.8,25.4,89.0,9.6
2022-08-22T19:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.1,92.0,7.9
2022-08-22T20:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.5,92.0,10.4
2022-08-22T21:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.4,92.0,10.8
2022-08-22T22:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.4,92.0,11.0
2022-08-22T23:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.2,92.0,10.2
2022-08-23T00:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.0,92.0,13.4
2022-08-23T01:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.9,93.0,11.8
2022-08-23T02:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.1,92.0,11.1
2022-08-23T03:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.9,93.0,11.8
2022-08-23T04:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.6,94.0,12.5
2022-08-23T05:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.6,93.0,9.1
2022-08-23T06:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.6,95.0,10.2
2022-08-23T07:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.8,94.0,11.8
2022-08-23T08:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.6,89.0,13.0
2022-08-23T09:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.7,88.0,15.6
2022-08-23T10:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.8,84.0,18.0
2022-08-23T11:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.2,82.0,15.8
2022-08-23T12:00,2022,Thane Mumbra,19.1906,73.0229,0.0,27.6,79.0,17.7
2022-08-23T13:00,2022,Thane Mumbra,19.1906,73.0229,0.2,27.3,79.0,18.3
2022-08-23T14:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.3,80.0,19.4
2022-08-23T15:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.3,80.0,17.7
2022-08-23T16:00,2022,Thane Mumbra,19.1906,73.0229,0.2,27.1,79.0,19.6
2022-08-23T17:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.4,85.0,14.4
2022-08-23T18:00,2022,Thane Mumbra,19.1906,73.0229,0.1,26.4,85.0,13.7
2022-08-23T19:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.7,87.0,11.6
2022-08-23T20:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.5,88.0,12.9
2022-08-23T21:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.5,89.0,15.1
2022-08-23T22:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.8,94.0,12.7
2022-08-23T23:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.1,93.0,14.8
2022-08-24T00:00,2022,Thane Mumbra,19.1906,73.0229,0.9,24.4,94.0,10.8
2022-08-24T01:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.9,93.0,14.5
2022-08-24T02:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.7,94.0,14.5
2022-08-24T03:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.5,94.0,14.6
2022-08-24T04:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.4,94.0,12.7
2022-08-24T05:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.7,93.0,11.3
2022-08-24T06:00,2022,Thane Mumbra,19.1906,73.0229,0.5,24.5,95.0,8.5
2022-08-24T07:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.7,94.0,13.0
2022-08-24T08:00,2022,Thane Mumbra,19.1906,73.0229,0.2,25.7,89.0,13.0
2022-08-24T09:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.0,88.0,13.6
2022-08-24T10:00,2022,Thane Mumbra,19.1906,73.0229,0.0,27.2,82.0,15.4
2022-08-24T11:00,2022,Thane Mumbra,19.1906,73.0229,0.8,27.4,82.0,14.7
2022-08-24T12:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.4,79.0,17.9
2022-08-24T13:00,2022,Thane Mumbra,19.1906,73.0229,0.6,27.2,77.0,17.2
2022-08-24T14:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.9,78.0,16.6
2022-08-24T15:00,2022,Thane Mumbra,19.1906,73.0229,0.2,28.0,74.0,18.1
2022-08-24T16:00,2022,Thane Mumbra,19.1906,73.0229,0.4,27.7,77.0,15.3
2022-08-24T17:00,2022,Thane Mumbra,19.1906,73.0229,0.4,26.5,83.0,11.5
2022-08-24T18:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.8,85.0,13.5
2022-08-24T19:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.2,87.0,7.1
2022-08-24T20:00,2022,Thane Mumbra,19.1906,73.0229,0.3,25.3,89.0,7.3
2022-08-24T21:00,2022,Thane Mumbra,19.1906,73.0229,0.4,25.0,93.0,10.1
2022-08-24T22:00,2022,Thane Mumbra,19.1906,73.0229,0.6,24.7,94.0,8.6
2022-08-24T23:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.5,95.0,9.8
2022-08-25T00:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.7,94.0,8.3
2022-08-25T01:00,2022,Thane Mumbra,19.1906,73.0229,0.7,24.3,94.0,10.0
2022-08-25T02:00,2022,Thane Mumbra,19.1906,73.0229,0.3,24.3,95.0,9.7
2022-08-25T03:00,2022,Thane Mumbra,19.1906,73.0229,0.4,24.3,94.0,9.6
2022-08-25T04:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.1,95.0,8.4
2022-08-25T05:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.3,94.0,5.0
2022-08-25T06:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.5,94.0,7.9
2022-08-25T07:00,2022,Thane Mumbra,19.1906,73.0229,0.2,24.8,92.0,11.2
2022-08-25T08:00,2022,Thane Mumbra,19.1906,73.0229,0.1,25.5,89.0,9.8
2022-08-25T09:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.1,86.0,11.0
2022-08-25T10:00,2022,Thane Mumbra,19.1906,73.0229,0.3,26.3,83.0,13.0
2022-08-25T11:00,2022,Thane Mumbra,19.1906,73.0229,0.3,27.4,81.0,12.2
2022-08-25T12:00,2022,Thane Mumbra,19.1906,73.0229,0.1,28.7,75.0,14.8
2022-08-25T13:00,2022,Thane Mumbra,19.1906,73.0229,0.8,27.6,81.0,14.0
2022-08-25T14:00,2022,Thane Mumbra,19.1906,73.0229,0.5,27.3,79.0,13.5
2022-08-25T15:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.7,79.0,13.0
2022-08-25T16:00,2022,Thane Mumbra,19.1906,73.0229,0.1,27.3,78.0,12.4
2022-08-25T17:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.9,80.0,11.4
2022-08-25T18:00,2022,Thane Mumbra,19.1906,73.0229,0.2,26.0,86.0,7.4
2022-08-25T19:00,2022,Thane Mumbra,19.1906,73.0229,0.0,25.3,90.0,4.5
